Unnamed: 0,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name,state_median_housing_value,state_median_prop_tax_rate,med_prop_tax_paid,single_filer_rates,single_filer_brackets,married_filing_jointly_rates,married_filing_jointly_brackets,state_avg_median_income
744,34152377,"14355 Hartwell Trl, Novelty, OH 44072",749000,5,3,,41.477577,-81.37143,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/14355-Hartwell-Trl-Novelty-OH-44072/34152377_zpid/,TRUE,FALSE,14355 Hartwell Trl,Novelty,OH 44072,OH,44072,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
745,35287488,"5819 Linder Cir NE, Canton, OH 44721",336000,4,3,2086,40.86273,-81.32456,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/5819-Linder-Cir-NE-Canton-OH-44721/35287488_zpid/,TRUE,FALSE,5819 Linder Cir NE,Canton,OH 44721,OH,44721,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
746,35027528,"4033 Stonehaven Rd, Dayton, OH 45429",299900,2,2,1647,39.688873,-84.1752,House for sale,SINGLE_FAMILY,2,290600,https://www.zillow.com/homedetails/4033-Stonehaven-Rd-Dayton-OH-45429/35027528_zpid/,FALSE,FALSE,4033 Stonehaven Rd,Dayton,OH 45429,OH,45429,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
747,97852139,"34581 Braemore Dr, North Ridgeville, OH 44039",528500,4,4,3620,41.356407,-82.00007,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/34581-Braemore-Dr-North-Ridgeville-OH-44039/97852139_zpid/,FALSE,FALSE,34581 Braemore Dr,North Ridgeville,OH 44039,OH,44039,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
748,34730064,"1301 Oaktree Ct, Oregon, OH 43616",413000,4,4,2612,41.62823,-83.452675,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/1301-Oaktree-Ct-Oregon-OH-43616/34730064_zpid/,FALSE,FALSE,1301 Oaktree Ct,Oregon,OH 43616,OH,43616,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
749,33864129,"94 Orel Ave, Columbus, OH 43204",269900,3,2,1883,39.95645,-83.08557,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/94-Orel-Ave-Columbus-OH-43204/33864129_zpid/,FALSE,FALSE,94 Orel Ave,Columbus,OH 43204,OH,43204,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
750,33961330,"772 Old Forest Ct, Columbus, OH 43230",475000,4,3,2048,40.039253,-82.889206,House for sale,SINGLE_FAMILY,3,466800,https://www.zillow.com/homedetails/772-Old-Forest-Ct-Columbus-OH-43230/33961330_zpid/,TRUE,FALSE,772 Old Forest Ct,Columbus,OH 43230,OH,43230,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
751,35159762,"6023 Pioneer Trl, Hiram, OH 44234",599000,7,3,4696,41.297672,-81.174614,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/6023-Pioneer-Trl-Hiram-OH-44234/35159762_zpid/,FALSE,FALSE,6023 Pioneer Trl,Hiram,OH 44234,OH,44234,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
752,35005163,"5894 Jassamine Dr, Dayton, OH 45449",250000,3,2,1423,39.669197,-84.224365,House for sale,SINGLE_FAMILY,9,247100,https://www.zillow.com/homedetails/5894-Jassamine-Dr-Dayton-OH-45449/35005163_zpid/,FALSE,FALSE,5894 Jassamine Dr,Dayton,OH 45449,OH,45449,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
753,33605058,"5770 N Crossview Rd, Seven Hills, OH 44131",300000,3,3,2322,41.40591,-81.669495,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/5770-N-Crossview-Rd-Seven-Hills-OH-44131/33605058_zpid/,FALSE,FALSE,5770 N Crossview Rd,Seven Hills,OH 44131,OH,44131,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
754,2072534512,"16908 County Road 190, Kenton, OH 43326",850000,4,3,3064,40.578655,-83.56064,Coming soon,SINGLE_FAMILY,5,592700,https://www.zillow.com/homedetails/16908-County-Road-190-Kenton-OH-43326/2072534512_zpid/,FALSE,FALSE,16908 County Road 190,Kenton,OH 43326,OH,43326,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
755,35457155,"687 Crestview Ave, Akron, OH 44320",209900,3,2,1303,41.088455,-81.56448,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/687-Crestview-Ave-Akron-OH-44320/35457155_zpid/,FALSE,FALSE,687 Crestview Ave,Akron,OH 44320,OH,44320,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
756,33828501,"1661 E Whittier St, Columbus, OH 43206",164500,2,1,1123,39.94262,-82.952,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/1661-E-Whittier-St-Columbus-OH-43206/33828501_zpid/,FALSE,FALSE,1661 E Whittier St,Columbus,OH 43206,OH,43206,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
757,114312779,"3910 Willow Way, Kent, OH 44240",419900,3,4,3091,41.0966,-81.3224,House for sale,SINGLE_FAMILY,7,,https://www.zillow.com/homedetails/3910-Willow-Way-Kent-OH-44240/114312779_zpid/,FALSE,FALSE,3910 Willow Way,Kent,OH 44240,OH,44240,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
758,87887792,"2160 Balais Ct, Grove City, OH 43123",299900,3,2,1300,39.909702,-83.098816,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/2160-Balais-Ct-Grove-City-OH-43123/87887792_zpid/,TRUE,FALSE,2160 Balais Ct,Grove City,OH 43123,OH,43123,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
759,233137555,"399 Wilder Rd, Vinton, OH 45686",444000,4,3,2334,38.95991,-82.31118,House for sale,SINGLE_FAMILY,4,437100,https://www.zillow.com/homedetails/399-Wilder-Rd-Vinton-OH-45686/233137555_zpid/,TRUE,FALSE,399 Wilder Rd,Vinton,OH 45686,OH,45686,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
760,33668549,"1837 Oakmount Rd, South Euclid, OH 44121",245000,3,3,2000,41.509953,-81.51325,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/1837-Oakmount-Rd-South-Euclid-OH-44121/33668549_zpid/,FALSE,FALSE,1837 Oakmount Rd,South Euclid,OH 44121,OH,44121,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
761,35362258,"77 Parmelee Dr, Hudson, OH 44236",430000,4,3,2240,41.23657,-81.424934,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/77-Parmelee-Dr-Hudson-OH-44236/35362258_zpid/,TRUE,FALSE,77 Parmelee Dr,Hudson,OH 44236,OH,44236,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
762,33170099,"5800 Trenton Franklin Rd, Middletown, OH 45042",225000,3,2,1960,39.53827,-84.41353,House for sale,SINGLE_FAMILY,69,,https://www.zillow.com/homedetails/5800-Trenton-Franklin-Rd-Middletown-OH-45042/33170099_zpid/,FALSE,FALSE,5800 Trenton Franklin Rd,Middletown,OH 45042,OH,45042,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
763,33797315,"2991 Coonpath Rd NE, Lancaster, OH 43130",375000,4,4,3184,39.765644,-82.53937,House for sale,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/2991-Coonpath-Rd-NE-Lancaster-OH-43130/33797315_zpid/,FALSE,FALSE,2991 Coonpath Rd NE,Lancaster,OH 43130,OH,43130,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
764,34194385,"1777 Kylemore Dr, Xenia, OH 45385",165000,3,1,864,39.683132,-83.96093,House for sale,SINGLE_FAMILY,2,161800,https://www.zillow.com/homedetails/1777-Kylemore-Dr-Xenia-OH-45385/34194385_zpid/,FALSE,FALSE,1777 Kylemore Dr,Xenia,OH 45385,OH,45385,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
765,96411750,"4312 Apple Orch, Rootstown, OH 44272",359900,3,3,2098,41.087315,-81.238174,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/4312-Apple-Orch-Rootstown-OH-44272/96411750_zpid/,FALSE,FALSE,4312 Apple Orch,Rootstown,OH 44272,OH,44272,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
766,35394201,"4040 Burton Dr, Stow, OH 44224",274900,3,2,1887,41.16988,-81.42233,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/4040-Burton-Dr-Stow-OH-44224/35394201_zpid/,TRUE,FALSE,4040 Burton Dr,Stow,OH 44224,OH,44224,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
767,34689383,"2032 Robinwood Ave, Toledo, OH 43620",140000,5,4,3624,41.66111,-83.56007,House for sale,SINGLE_FAMILY,7,,https://www.zillow.com/homedetails/2032-Robinwood-Ave-Toledo-OH-43620/34689383_zpid/,FALSE,FALSE,2032 Robinwood Ave,Toledo,OH 43620,OH,43620,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
768,34566717,"34465 Heatherwood Ave, Avon, OH 44011",430000,4,3,,41.42989,-82.000786,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/34465-Heatherwood-Ave-Avon-OH-44011/34566717_zpid/,TRUE,FALSE,34465 Heatherwood Ave,Avon,OH 44011,OH,44011,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
769,33707927,"14750 Schreiber Rd, Maple Hts, OH 44137",130000,3,1,,41.386967,-81.57959,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/14750-Schreiber-Rd-Maple-Hts-OH-44137/33707927_zpid/,FALSE,FALSE,14750 Schreiber Rd,Maple Hts,OH 44137,OH,44137,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
770,34818450,"611 W Wilson St, Struthers, OH 44471",229900,5,3,1895,41.050205,-80.613884,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/611-W-Wilson-St-Struthers-OH-44471/34818450_zpid/,FALSE,FALSE,611 W Wilson St,Struthers,OH 44471,OH,44471,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
771,71985490,"2334 Sunflower Ct, Perrysburg, OH 43551",599900,5,5,3127,41.53844,-83.67305,Coming soon,SINGLE_FAMILY,4,512500,https://www.zillow.com/homedetails/2334-Sunflower-Ct-Perrysburg-OH-43551/71985490_zpid/,FALSE,FALSE,2334 Sunflower Ct,Perrysburg,OH 43551,OH,43551,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
772,337666143,"130 Barrington Pl, Powell, OH 43065",1230000,4,4,3483,40.160522,-83.07044,Coming soon,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/130-Barrington-Pl-Powell-OH-43065/337666143_zpid/,FALSE,FALSE,130 Barrington Pl,Powell,OH 43065,OH,43065,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
773,34479322,"8004 Brichford Rd, Mentor, OH 44060",209900,3,1,1207,41.65533,-81.35444,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/8004-Brichford-Rd-Mentor-OH-44060/34479322_zpid/,FALSE,FALSE,8004 Brichford Rd,Mentor,OH 44060,OH,44060,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
774,34148487,"11425 Clearfield Ln, Chardon, OH 44024",799900,5,4,5912,41.56011,-81.21429,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/11425-Clearfield-Ln-Chardon-OH-44024/34148487_zpid/,TRUE,FALSE,11425 Clearfield Ln,Chardon,OH 44024,OH,44024,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
775,315112997,"1082 Warvel Rd, Hamilton, OH 45013",100000,3,1,1604,39.375683,-84.59962,Coming soon,SINGLE_FAMILY,12,,https://www.zillow.com/homedetails/1082-Warvel-Rd-Hamilton-OH-45013/315112997_zpid/,TRUE,FALSE,1082 Warvel Rd,Hamilton,OH 45013,OH,45013,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
776,34941348,"103 Lowry Dr, West Milton, OH 45383",234900,3,2,1493,39.952335,-84.326,House for sale,SINGLE_FAMILY,2,226800,https://www.zillow.com/homedetails/103-Lowry-Dr-West-Milton-OH-45383/34941348_zpid/,FALSE,FALSE,103 Lowry Dr,West Milton,OH 45383,OH,45383,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
777,34908065,"535 West St, Wadsworth, OH 44281",225000,3,1,1248,41.03789,-81.7366,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/535-West-St-Wadsworth-OH-44281/34908065_zpid/,FALSE,FALSE,535 West St,Wadsworth,OH 44281,OH,44281,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
778,34207590,"4115 Homer Ave, Cincinnati, OH 45227",275000,3,2,1820,39.150364,-84.389725,House for sale,SINGLE_FAMILY,6,271400,https://www.zillow.com/homedetails/4115-Homer-Ave-Cincinnati-OH-45227/34207590_zpid/,FALSE,FALSE,4115 Homer Ave,Cincinnati,OH 45227,OH,45227,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
779,34326555,"6009 Cleves Warsaw Rd, Cincinnati, OH 45233",350000,4,3,2358,39.119446,-84.64839,House for sale,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/6009-Cleves-Warsaw-Rd-Cincinnati-OH-45233/34326555_zpid/,TRUE,FALSE,6009 Cleves Warsaw Rd,Cincinnati,OH 45233,OH,45233,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
780,35680068,"733 Findlay St, Perrysburg, OH 43551",320000,3,3,2267,41.549713,-83.632515,House for sale,SINGLE_FAMILY,22,342100,https://www.zillow.com/homedetails/733-Findlay-St-Perrysburg-OH-43551/35680068_zpid/,FALSE,FALSE,733 Findlay St,Perrysburg,OH 43551,OH,43551,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
781,33910369,"3866 Eakin Rd, Columbus, OH 43228",245000,4,2,1710,39.939575,-83.10145,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/3866-Eakin-Rd-Columbus-OH-43228/33910369_zpid/,FALSE,FALSE,3866 Eakin Rd,Columbus,OH 43228,OH,43228,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
782,224016143,"11034 County Road M, Wauseon, OH 43567",299900,3,2,1203,41.641968,-84.07441,House for sale,SINGLE_FAMILY,4,292500,https://www.zillow.com/homedetails/11034-County-Road-M-Wauseon-OH-43567/224016143_zpid/,FALSE,FALSE,11034 County Road M,Wauseon,OH 43567,OH,43567,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
783,295896319,"36544 Annie Ln, North Ridgeville, OH 44039",409900,3,3,2756,41.386307,-82.02553,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/36544-Annie-Ln-North-Ridgeville-OH-44039/295896319_zpid/,TRUE,FALSE,36544 Annie Ln,North Ridgeville,OH 44039,OH,44039,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
784,34206630,"6017 Bramble Ave, Cincinnati, OH 45227",565000,3,4,1930,39.15142,-84.39221,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/6017-Bramble-Ave-Cincinnati-OH-45227/34206630_zpid/,FALSE,FALSE,6017 Bramble Ave,Cincinnati,OH 45227,OH,45227,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
785,34742917,"5239 McGregor Ln, Sylvania, OH 43560",159900,2,1,1015,41.712563,-83.669624,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5239-McGregor-Ln-Sylvania-OH-43560/34742917_zpid/,FALSE,FALSE,5239 McGregor Ln,Sylvania,OH 43560,OH,43560,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
786,35002528,"5561 Benner Rd, Miamisburg, OH 45342",940000,4,4,4180,39.61972,-84.27913,House for sale,SINGLE_FAMILY,43,895700,https://www.zillow.com/homedetails/5561-Benner-Rd-Miamisburg-OH-45342/35002528_zpid/,FALSE,FALSE,5561 Benner Rd,Miamisburg,OH 45342,OH,45342,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
787,55754140,"5747 Richmond Park Dr, Mason, OH 45040",625000,5,5,3475,39.375507,-84.321915,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5747-Richmond-Park-Dr-Mason-OH-45040/55754140_zpid/,FALSE,FALSE,5747 Richmond Park Dr,Mason,OH 45040,OH,45040,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
788,111956549,"612 S Settlers Ln, Painesville, OH 44077",339900,3,4,1952,41.707317,-81.24528,House for sale,SINGLE_FAMILY,7,,https://www.zillow.com/homedetails/612-S-Settlers-Ln-Painesville-OH-44077/111956549_zpid/,TRUE,FALSE,612 S Settlers Ln,Painesville,OH 44077,OH,44077,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
789,34479881,"8078 Mentor Ave, Mentor, OH 44060",360000,3,2,,41.662933,-81.35204,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/8078-Mentor-Ave-Mentor-OH-44060/34479881_zpid/,FALSE,FALSE,8078 Mentor Ave,Mentor,OH 44060,OH,44060,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
790,33998632,"2255 Haviland Rd, Columbus, OH 43220",635000,3,2,2841,40.038864,-83.078224,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/2255-Haviland-Rd-Columbus-OH-43220/33998632_zpid/,TRUE,FALSE,2255 Haviland Rd,Columbus,OH 43220,OH,43220,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
791,35025066,"3425 Bulah Ave, Dayton, OH 45429",264900,3,2,1438,39.697094,-84.13537,House for sale,SINGLE_FAMILY,3,260500,https://www.zillow.com/homedetails/3425-Bulah-Ave-Dayton-OH-45429/35025066_zpid/,TRUE,FALSE,3425 Bulah Ave,Dayton,OH 45429,OH,45429,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
792,33755412,"8670 Craigston Ct, Dublin, OH 43017",350000,2,3,2021,40.14332,-83.15492,House for sale,SINGLE_FAMILY,6,348800,https://www.zillow.com/homedetails/8670-Craigston-Ct-Dublin-OH-43017/33755412_zpid/,FALSE,FALSE,8670 Craigston Ct,Dublin,OH 43017,OH,43017,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
793,2062272043,"544 Grand Ridge Dr, Howard, OH 43028",669900,4,6,5221,40.43251,-82.34079,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/544-Grand-Ridge-Dr-Howard-OH-43028/2062272043_zpid/,FALSE,FALSE,544 Grand Ridge Dr,Howard,OH 43028,OH,43028,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
794,34744061,"4819 Janet Ave, Sylvania, OH 43560",249000,3,2,1702,41.72433,-83.65943,House for sale,SINGLE_FAMILY,3,244900,https://www.zillow.com/homedetails/4819-Janet-Ave-Sylvania-OH-43560/34744061_zpid/,FALSE,FALSE,4819 Janet Ave,Sylvania,OH 43560,OH,43560,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
795,35642720,"4390 S Mallard Cv, Mason, OH 45040",575000,4,3,2303,39.323093,-84.30078,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/4390-S-Mallard-Cv-Mason-OH-45040/35642720_zpid/,FALSE,FALSE,4390 S Mallard Cv,Mason,OH 45040,OH,45040,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
796,33880029,"389 Wetmore Rd, Columbus, OH 43214",475000,3,1,1560,40.057957,-83.00909,Coming soon,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/389-Wetmore-Rd-Columbus-OH-43214/33880029_zpid/,FALSE,FALSE,389 Wetmore Rd,Columbus,OH 43214,OH,43214,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
797,33187728,"7689 Devonwood Dr, West Chester, OH 45069",419900,4,3,2331,39.360985,-84.4145,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/7689-Devonwood-Dr-West-Chester-OH-45069/33187728_zpid/,FALSE,FALSE,7689 Devonwood Dr,West Chester,OH 45069,OH,45069,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
798,34758858,"8215 Heller Rd, Whitehouse, OH 43571",475000,3,3,2692,41.49091,-83.8065,House for sale,SINGLE_FAMILY,3,461000,https://www.zillow.com/homedetails/8215-Heller-Rd-Whitehouse-OH-43571/34758858_zpid/,FALSE,FALSE,8215 Heller Rd,Whitehouse,OH 43571,OH,43571,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
799,34467601,"990 Riverside Dr, Painesville, OH 44077",219000,3,2,1244,41.715115,-81.20655,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/990-Riverside-Dr-Painesville-OH-44077/34467601_zpid/,FALSE,FALSE,990 Riverside Dr,Painesville,OH 44077,OH,44077,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
800,33488582,"17788 Edgewater Dr, Lakewood, OH 44107",3750000,4,5,8137,41.4935,-81.81996,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/17788-Edgewater-Dr-Lakewood-OH-44107/33488582_zpid/,FALSE,FALSE,17788 Edgewater Dr,Lakewood,OH 44107,OH,44107,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
801,58596483,"658 Center St W, Warren, OH 44481",495000,3,3,2520,41.30856,-80.87155,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/658-Center-St-W-Warren-OH-44481/58596483_zpid/,FALSE,FALSE,658 Center St W,Warren,OH 44481,OH,44481,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
802,33585745,"12274 Ridge Rd, North Royalton, OH 44133",405000,5,4,2400,41.323826,-81.736916,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/12274-Ridge-Rd-North-Royalton-OH-44133/33585745_zpid/,FALSE,FALSE,12274 Ridge Rd,North Royalton,OH 44133,OH,44133,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
803,51255040,"6933 Cozaddale Rd, Goshen, OH 45122",375000,3,3,2016,39.25063,-84.157135,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/6933-Cozaddale-Rd-Goshen-OH-45122/51255040_zpid/,FALSE,FALSE,6933 Cozaddale Rd,Goshen,OH 45122,OH,45122,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
804,74333226,"9724 Palmer Rd SW, Etna, OH 43062",420000,4,3,1930,39.934624,-82.67297,Coming soon,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/9724-Palmer-Rd-SW-Etna-OH-43062/74333226_zpid/,FALSE,FALSE,9724 Palmer Rd SW,Etna,OH 43062,OH,43062,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
805,33656953,"2124 Lamberton Rd, Cleveland Heights, OH 44118",699900,5,4,3598,41.50175,-81.577034,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/2124-Lamberton-Rd-Cleveland-Heights-OH-44118/33656953_zpid/,TRUE,FALSE,2124 Lamberton Rd,Cleveland Heights,OH 44118,OH,44118,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
806,33919260,"955 Amberly Pl, Columbus, OH 43220",400000,3,2,2238,40.037533,-83.04364,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/955-Amberly-Pl-Columbus-OH-43220/33919260_zpid/,TRUE,FALSE,955 Amberly Pl,Columbus,OH 43220,OH,43220,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
807,35377507,"3582 Greenwich Rd, Barberton, OH 44203",260000,4,2,2576,41.024532,-81.65459,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/3582-Greenwich-Rd-Barberton-OH-44203/35377507_zpid/,FALSE,FALSE,3582 Greenwich Rd,Barberton,OH 44203,OH,44203,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
808,63485017,"435 Locust St S, Canal Fulton, OH 44614",145000,2,1,1270,40.889267,-81.593636,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/435-Locust-St-S-Canal-Fulton-OH-44614/63485017_zpid/,FALSE,FALSE,435 Locust St S,Canal Fulton,OH 44614,OH,44614,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
809,35231897,"4689 Crystal Lake Ave NW, Canal Fulton, OH 44614",350000,5,3,3250,40.84932,-81.53475,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/4689-Crystal-Lake-Ave-NW-Canal-Fulton-OH-44614/35231897_zpid/,FALSE,FALSE,4689 Crystal Lake Ave NW,Canal Fulton,OH 44614,OH,44614,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
810,66886880,"8380 Wembley Ct, Chagrin Falls, OH 44023",975000,4,6,5390,41.424103,-81.34296,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/8380-Wembley-Ct-Chagrin-Falls-OH-44023/66886880_zpid/,TRUE,FALSE,8380 Wembley Ct,Chagrin Falls,OH 44023,OH,44023,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
811,53441680,"959 Weeping Willow Ln, Maineville, OH 45039",345000,4,3,2305,39.34035,-84.234886,House for sale,SINGLE_FAMILY,2,337100,https://www.zillow.com/homedetails/959-Weeping-Willow-Ln-Maineville-OH-45039/53441680_zpid/,FALSE,FALSE,959 Weeping Willow Ln,Maineville,OH 45039,OH,45039,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
812,33621616,"6701 Westview Dr, Brecksville, OH 44141",389900,3,2,2072,41.298878,-81.63624,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/6701-Westview-Dr-Brecksville-OH-44141/33621616_zpid/,FALSE,FALSE,6701 Westview Dr,Brecksville,OH 44141,OH,44141,Ohio,184050,1.005,1935.5,2.75,26050,2.75,26050,81185.5
