,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name
577,21962753,"7901 Eagle Wood Dr, Oklahoma City, OK 73150",425000,4.0,3.0,2658.0,35.38771,-97.30737,House for sale,SINGLE_FAMILY,4,424100.0,https://www.zillow.com/homedetails/7901-Eagle-Wood-Dr-Oklahoma-City-OK-73150/21962753_zpid/,False,False,7901 Eagle Wood Dr,Oklahoma City,OK 73150,OK,73150,Oklahoma
578,52537768,"103 Aspen Dr, Yukon, OK 73099",205000,3.0,2.0,1108.0,35.4931,-97.74015,House for sale,SINGLE_FAMILY,2,201500.0,https://www.zillow.com/homedetails/103-Aspen-Dr-Yukon-OK-73099/52537768_zpid/,False,False,103 Aspen Dr,Yukon,OK 73099,OK,73099,Oklahoma
579,22257524,"1905 W Indianola St, Broken Arrow, OK 74012",265000,3.0,2.0,1895.0,36.045677,-95.81033,House for sale,SINGLE_FAMILY,30,,https://www.zillow.com/homedetails/1905-W-Indianola-St-Broken-Arrow-OK-74012/22257524_zpid/,False,False,1905 W Indianola St,Broken Arrow,OK 74012,OK,74012,Oklahoma
580,444857277,"532 Loop Dr, Sand Springs, OK 74063",200000,3.0,2.0,1373.0,36.144215,-96.13102,House for sale,SINGLE_FAMILY,2,197100.0,https://www.zillow.com/homedetails/532-Loop-Dr-Sand-Springs-OK-74063/444857277_zpid/,True,False,532 Loop Dr,Sand Springs,OK 74063,OK,74063,Oklahoma
581,22226778,"9752 S Lakewood Ave, Tulsa, OK 74137",375000,5.0,4.0,3456.0,36.02106,-95.909676,House for sale,SINGLE_FAMILY,43,372300.0,https://www.zillow.com/homedetails/9752-S-Lakewood-Ave-Tulsa-OK-74137/22226778_zpid/,True,False,9752 S Lakewood Ave,Tulsa,OK 74137,OK,74137,Oklahoma
582,86108764,"9223 W 2nd Ave, Stillwater, OK 74074",409900,3.0,3.0,2429.0,36.12088,-97.183395,House for sale,SINGLE_FAMILY,3,391400.0,https://www.zillow.com/homedetails/9223-W-2nd-Ave-Stillwater-OK-74074/86108764_zpid/,False,False,9223 W 2nd Ave,Stillwater,OK 74074,OK,74074,Oklahoma
584,21797800,"9001 S Coltrane Rd, Guthrie, OK 73044",375000,2.0,1.0,1348.0,35.785885,-97.44419,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/9001-S-Coltrane-Rd-Guthrie-OK-73044/21797800_zpid/,False,False,9001 S Coltrane Rd,Guthrie,OK 73044,OK,73044,Oklahoma
585,459995444,"3903 W Ithica Pl, Broken Arrow, OK 74012",549000,4.0,4.0,2682.0,36.022446,-95.83621,House for sale,SINGLE_FAMILY,11,,https://www.zillow.com/homedetails/3903-W-Ithica-Pl-Broken-Arrow-OK-74012/459995444_zpid/,False,False,3903 W Ithica Pl,Broken Arrow,OK 74012,OK,74012,Oklahoma
586,53803245,"4350 Deer Xing, Edmond, OK 73025",319999,4.0,2.0,2004.0,35.74833,-97.54024,House for sale,SINGLE_FAMILY,2,319300.0,https://www.zillow.com/homedetails/4350-Deer-Xing-Edmond-OK-73025/53803245_zpid/,True,False,4350 Deer Xing,Edmond,OK 73025,OK,73025,Oklahoma
587,459230374,"14219 S 241st East Ave, Coweta, OK 74429",600000,5.0,4.0,2959.0,35.957752,-95.707565,House for sale,SINGLE_FAMILY,43,598300.0,https://www.zillow.com/homedetails/14219-S-241st-East-Ave-Coweta-OK-74429/459230374_zpid/,False,False,14219 S 241st East Ave,Coweta,OK 74429,OK,74429,Oklahoma
588,123334118,"9754 N 510th Rd, Tahlequah, OK 74464",439900,3.0,2.0,1782.0,36.034428,-94.97469,House for sale,SINGLE_FAMILY,3,428200.0,https://www.zillow.com/homedetails/9754-N-510th-Rd-Tahlequah-OK-74464/123334118_zpid/,False,False,9754 N 510th Rd,Tahlequah,OK 74464,OK,74464,Oklahoma
589,212981645,"2600 S Hickory St, Sapulpa, OK 74066",305000,4.0,3.0,2644.0,35.966274,-96.11959,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/2600-S-Hickory-St-Sapulpa-OK-74066/212981645_zpid/,False,False,2600 S Hickory St,Sapulpa,OK 74066,OK,74066,Oklahoma
590,245187153,"967 Honeysuckle Dr, Tuttle, OK 73089",287000,3.0,2.0,1886.0,35.251392,-97.72604,House for sale,SINGLE_FAMILY,179,286700.0,https://www.zillow.com/homedetails/967-Honeysuckle-Dr-Tuttle-OK-73089/245187153_zpid/,False,False,967 Honeysuckle Dr,Tuttle,OK 73089,OK,73089,Oklahoma
591,22204291,"809 N 9th St, Collinsville, OK 74021",274700,6.0,3.0,2832.0,36.372208,-95.83497,House for sale,SINGLE_FAMILY,25,,https://www.zillow.com/homedetails/809-N-9th-St-Collinsville-OK-74021/22204291_zpid/,False,False,809 N 9th St,Collinsville,OK 74021,OK,74021,Oklahoma
592,22055303,"30404 Lake Rd, Shawnee, OK 74801",170000,3.0,2.0,1120.0,35.33418,-97.11752,House for sale,SINGLE_FAMILY,22,165500.0,https://www.zillow.com/homedetails/30404-Lake-Rd-Shawnee-OK-74801/22055303_zpid/,False,False,30404 Lake Rd,Shawnee,OK 74801,OK,74801,Oklahoma
593,21787927,"17252 S 178th West Ave, Kellyville, OK 74039",264900,3.0,2.0,1764.0,35.9437,-96.213615,House for sale,SINGLE_FAMILY,30,257600.0,https://www.zillow.com/homedetails/17252-S-178th-West-Ave-Kellyville-OK-74039/21787927_zpid/,False,False,17252 S 178th West Ave,Kellyville,OK 74039,OK,74039,Oklahoma
594,22089829,"15876 E Pony Lake Dr, Claremore, OK 74019",250000,3.0,2.0,1335.0,36.283882,-95.54358,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/15876-E-Pony-Lake-Dr-Claremore-OK-74019/22089829_zpid/,False,False,15876 E Pony Lake Dr,Claremore,OK 74019,OK,74019,Oklahoma
595,60346446,"1900 W El Paso St, Broken Arrow, OK 74012",344900,4.0,3.0,2475.0,36.050518,-95.8122,House for sale,SINGLE_FAMILY,33,,https://www.zillow.com/homedetails/1900-W-El-Paso-St-Broken-Arrow-OK-74012/60346446_zpid/,False,False,1900 W El Paso St,Broken Arrow,OK 74012,OK,74012,Oklahoma
596,22089836,"15750 S Old Highway 88, Claremore, OK 74017",356900,4.0,2.0,2576.0,36.379055,-95.662735,House for sale,SINGLE_FAMILY,19,,https://www.zillow.com/homedetails/15750-S-Old-Highway-88-Claremore-OK-74017/22089836_zpid/,False,False,15750 S Old Highway 88,Claremore,OK 74017,OK,74017,Oklahoma
598,61796240,"1411 Circle Dr, Sapulpa, OK 74066",364900,4.0,3.0,2268.0,35.984463,-96.09277,House for sale,SINGLE_FAMILY,1,358600.0,https://www.zillow.com/homedetails/1411-Circle-Dr-Sapulpa-OK-74066/61796240_zpid/,False,False,1411 Circle Dr,Sapulpa,OK 74066,OK,74066,Oklahoma
599,460271351,"42690 S County Road 205 Lot 26, Woodward, OK 73801",240000,4.0,2.0,2131.0,36.42263,-99.40677,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/42690-S-County-Road-205-LOT-26-Woodward-OK-73801/460271351_zpid/,False,False,42690 S County Road 205 Lot 26,Woodward,OK 73801,OK,73801,Oklahoma
600,457211989,"10459 S 257th East Ave, Broken Arrow, OK 74014",160000,3.0,2.0,1528.0,36.011482,-95.69002,House for sale,SINGLE_FAMILY,125,,https://www.zillow.com/homedetails/10459-S-257th-East-Ave-Broken-Arrow-OK-74014/457211989_zpid/,False,False,10459 S 257th East Ave,Broken Arrow,OK 74014,OK,74014,Oklahoma
601,449893120,"2931 E 39th St, Tulsa, OK 74105",998000,3.0,3.0,2616.0,36.10564,-95.945145,House for sale,SINGLE_FAMILY,2,942500.0,https://www.zillow.com/homedetails/2931-E-39th-St-Tulsa-OK-74105/449893120_zpid/,True,False,2931 E 39th St,Tulsa,OK 74105,OK,74105,Oklahoma
602,451114279,"4411 E 72nd Pl, Tulsa, OK 74136",350000,4.0,4.0,3595.0,36.058563,-95.92452,House for sale,SINGLE_FAMILY,22,336400.0,https://www.zillow.com/homedetails/4411-E-72nd-Pl-Tulsa-OK-74136/451114279_zpid/,False,False,4411 E 72nd Pl,Tulsa,OK 74136,OK,74136,Oklahoma
603,455609933,"19001 W 41st St S, Sand Springs, OK 74063",6750000,5.0,7.0,7894.0,36.10655,-96.20391,House for sale,SINGLE_FAMILY,23,,https://www.zillow.com/homedetails/19001-W-41st-St-S-Sand-Springs-OK-74063/455609933_zpid/,True,False,19001 W 41st St S,Sand Springs,OK 74063,OK,74063,Oklahoma
604,448803820,"701 W 41st St, Sand Springs, OK 74063",372500,4.0,3.0,1565.0,36.105183,-96.13514,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/701-W-41st-St-Sand-Springs-OK-74063/448803820_zpid/,False,False,701 W 41st St,Sand Springs,OK 74063,OK,74063,Oklahoma
605,434002133,"17215 S 91st East Ave, Bixby, OK 74008",209900,3.0,2.0,1249.0,35.914158,-95.874664,House for sale,SINGLE_FAMILY,93,209800.0,https://www.zillow.com/homedetails/17215-S-91st-East-Ave-Bixby-OK-74008/434002133_zpid/,True,False,17215 S 91st East Ave,Bixby,OK 74008,OK,74008,Oklahoma
606,350934182,"8637 S 73rd East Ave, Tulsa, OK 74133",419900,4.0,4.0,3284.0,36.03834,-95.89447,House for sale,SINGLE_FAMILY,16,415000.0,https://www.zillow.com/homedetails/8637-S-73rd-East-Ave-Tulsa-OK-74133/350934182_zpid/,True,False,8637 S 73rd East Ave,Tulsa,OK 74133,OK,74133,Oklahoma
607,339895268,"2209 E Grassland Ln, Stillwater, OK 74074",325000,4.0,3.0,1682.0,36.078125,-97.03082,House for sale,SINGLE_FAMILY,1,322300.0,https://www.zillow.com/homedetails/2209-E-Grassland-Ln-Stillwater-OK-74074/339895268_zpid/,False,False,2209 E Grassland Ln,Stillwater,OK 74074,OK,74074,Oklahoma
608,21993924,"10116 Oak Park Dr, Midwest City, OK 73130",185000,3.0,2.0,1280.0,35.466377,-97.349495,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/10116-Oak-Park-Dr-Midwest-City-OK-73130/21993924_zpid/,True,False,10116 Oak Park Dr,Midwest City,OK 73130,OK,73130,Oklahoma
609,54570530,"11925 S 268th East Ave, Coweta, OK 74429",230000,3.0,2.0,1559.0,35.990555,-95.67709,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/11925-S-268th-East-Ave-Coweta-OK-74429/54570530_zpid/,False,False,11925 S 268th East Ave,Coweta,OK 74429,OK,74429,Oklahoma
610,455390666,"23600 S Slick Rd, Bristow, OK 74010",235000,3.0,2.0,1580.0,35.82086,-96.24808,House for sale,SINGLE_FAMILY,195,,https://www.zillow.com/homedetails/23600-S-Slick-Rd-Bristow-OK-74010/455390666_zpid/,False,False,23600 S Slick Rd,Bristow,OK 74010,OK,74010,Oklahoma
611,305539150,"3600 72nd Ave NE, Norman, OK 73026",735000,4.0,3.0,2625.0,35.263737,-97.33694,House for sale,SINGLE_FAMILY,28,,https://www.zillow.com/homedetails/3600-72nd-Ave-NE-Norman-OK-73026/305539150_zpid/,True,False,3600 72nd Ave NE,Norman,OK 73026,OK,73026,Oklahoma
612,352616413,"13316 Mesquite Trl, Yukon, OK 73099",400000,3.0,2.0,2288.0,35.60566,-97.71943,House for sale,SINGLE_FAMILY,1,396900.0,https://www.zillow.com/homedetails/13316-Mesquite-Trl-Yukon-OK-73099/352616413_zpid/,False,False,13316 Mesquite Trl,Yukon,OK 73099,OK,73099,Oklahoma
614,22040293,"3105 Wright Ave, Spencer, OK 73084",170000,4.0,2.0,1254.0,35.498024,-97.35011,House for sale,SINGLE_FAMILY,1,129400.0,https://www.zillow.com/homedetails/3105-Wright-Ave-Spencer-OK-73084/22040293_zpid/,False,False,3105 Wright Ave,Spencer,OK 73084,OK,73084,Oklahoma
615,27800161,"634 Cypresswood Dr, Spring, TX 77388",450000,4.0,3.0,2772.0,30.045595,-95.445274,House for sale,SINGLE_FAMILY,8,441200.0,https://www.zillow.com/homedetails/634-Cypresswood-Dr-Spring-TX-77388/27800161_zpid/,False,False,634 Cypresswood Dr,Spring,TX 77388,TX,77388,Texas
616,70807964,"3262 Courtland Blvd, Deltona, FL 32738",275000,3.0,2.0,1577.0,28.956121,-81.1866,House for sale,SINGLE_FAMILY,4,274100.0,https://www.zillow.com/homedetails/3262-Courtland-Blvd-Deltona-FL-32738/70807964_zpid/,False,False,3262 Courtland Blvd,Deltona,FL 32738,FL,32738,Florida
617,457774610,"1125 Cardinal Dr, Midlothian, TX 76065",450500,3.0,3.0,2259.0,32.49525,-96.95364,House for sale,SINGLE_FAMILY,24,446700.0,https://www.zillow.com/homedetails/1125-Cardinal-Dr-Midlothian-TX-76065/457774610_zpid/,False,False,1125 Cardinal Dr,Midlothian,TX 76065,TX,76065,Texas
618,6300575,"123 Old Bell Rd, Charlotte, NC 28270",895000,4.0,3.0,3087.0,35.135303,-80.7673,House for sale,SINGLE_FAMILY,29,865900.0,https://www.zillow.com/homedetails/123-Old-Bell-Rd-Charlotte-NC-28270/6300575_zpid/,False,False,123 Old Bell Rd,Charlotte,NC 28270,NC,28270,North Carolina
619,17264897,"979 Kevin Ave, Redlands, CA 92373",447000,3.0,2.0,1300.0,34.04052,-117.186195,House for sale,SINGLE_FAMILY,5,455500.0,https://www.zillow.com/homedetails/979-Kevin-Ave-Redlands-CA-92373/17264897_zpid/,False,False,979 Kevin Ave,Redlands,CA 92373,CA,92373,California
620,68770104,"19 Pickens St, Ladys Island, SC 29907",499000,4.0,3.0,2552.0,32.470554,-80.63711,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/19-Pickens-St-Ladys-Island-SC-29907/68770104_zpid/,True,False,19 Pickens St,Ladys Island,SC 29907,SC,29907,South Carolina
621,7790642,"1522 E Northern Ave, Phoenix, AZ 85020",1150000,4.0,3.0,3901.0,33.554123,-112.04961,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/1522-E-Northern-Ave-Phoenix-AZ-85020/7790642_zpid/,True,False,1522 E Northern Ave,Phoenix,AZ 85020,AZ,85020,Arizona
622,7162757,"2570 Hummingbird Hill Ave, Henderson, NV 89074",569900,3.0,3.0,1907.0,36.030952,-115.11464,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/2570-Hummingbird-Hill-Ave-Henderson-NV-89074/7162757_zpid/,False,False,2570 Hummingbird Hill Ave,Henderson,NV 89074,NV,89074,Nevada
623,9762304,"168 Olde Field Dr, Lititz, PA 17543",625000,4.0,3.0,2546.0,40.12259,-76.32333,House for sale,SINGLE_FAMILY,3,642600.0,https://www.zillow.com/homedetails/168-Olde-Field-Dr-Lititz-PA-17543/9762304_zpid/,False,False,168 Olde Field Dr,Lititz,PA 17543,PA,17543,Pennsylvania
624,41628273,"7511 Kilbridge Dr, Knoxville, TN 37924",250000,3.0,2.0,1152.0,36.014854,-83.77833,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/7511-Kilbridge-Dr-Knoxville-TN-37924/41628273_zpid/,False,False,7511 Kilbridge Dr,Knoxville,TN 37924,TN,37924,Tennessee
625,30306704,"8140 Salt Rd, Clarence Center, NY 14032",499000,4.0,3.0,2626.0,43.07052,-78.60841,House for sale,SINGLE_FAMILY,4,498400.0,https://www.zillow.com/homedetails/8140-Salt-Rd-Clarence-Center-NY-14032/30306704_zpid/,False,False,8140 Salt Rd,Clarence Center,NY 14032,NY,14032,New York
626,127177229,"119 Yellowfoot Drive, Raeford, NC 28376",269000,3.0,2.0,1521.0,35.003735,-79.245316,House for sale,SINGLE_FAMILY,10,268200.0,https://www.zillow.com/homedetails/119-Yellowfoot-Dr-Raeford-NC-28376/127177229_zpid/,False,False,119 Yellowfoot Drive,Raeford,NC 28376,NC,28376,North Carolina
627,9413865,"503 Beatty Rd, Media, PA 19063",550000,3.0,3.0,1588.0,39.92214,-75.36867,House for sale,SINGLE_FAMILY,3,572900.0,https://www.zillow.com/homedetails/503-Beatty-Rd-Media-PA-19063/9413865_zpid/,False,False,503 Beatty Rd,Media,PA 19063,PA,19063,Pennsylvania
628,79020888,"1101 Towne Ln, Charlottesville, VA 22901",519000,4.0,3.0,2011.0,38.054222,-78.46135,House for sale,SINGLE_FAMILY,4,508500.0,https://www.zillow.com/homedetails/1101-Towne-Ln-Charlottesville-VA-22901/79020888_zpid/,False,False,1101 Towne Ln,Charlottesville,VA 22901,VA,22901,Virginia
629,23766015,"7099 Silver Lake Dr NE, Rockford, MI 49341",549900,4.0,3.0,2598.0,43.09697,-85.49451,House for sale,SINGLE_FAMILY,4,542500.0,https://www.zillow.com/homedetails/7099-Silver-Lake-Dr-NE-Rockford-MI-49341/23766015_zpid/,False,False,7099 Silver Lake Dr NE,Rockford,MI 49341,MI,49341,Michigan
630,338474155,"2441 Napa Ter, Lake Wylie, SC 29710",800000,5.0,4.0,3528.0,35.125183,-81.0583,House for sale,SINGLE_FAMILY,9,787000.0,https://www.zillow.com/homedetails/2441-Napa-Ter-Lake-Wylie-SC-29710/338474155_zpid/,True,False,2441 Napa Ter,Lake Wylie,SC 29710,SC,29710,South Carolina
631,130774206,"4221 SW 114th St, Ocala, FL 34476",419000,4.0,2.0,2002.0,29.057446,-82.1922,House for sale,SINGLE_FAMILY,7,406900.0,https://www.zillow.com/homedetails/4221-SW-114th-St-Ocala-FL-34476/130774206_zpid/,True,False,4221 SW 114th St,Ocala,FL 34476,FL,34476,Florida
632,59673571,"3424 E Bristol St, Elkhart, IN 46514",435000,3.0,3.0,2577.0,41.702595,-85.922806,House for sale,SINGLE_FAMILY,2,420700.0,https://www.zillow.com/homedetails/3424-E-Bristol-St-Elkhart-IN-46514/59673571_zpid/,False,False,3424 E Bristol St,Elkhart,IN 46514,IN,46514,Indiana
633,11440130,"301 Bon Air Ave, Pittsburgh, PA 15210",325000,4.0,3.0,2249.0,40.41045,-80.002464,House for sale,SINGLE_FAMILY,4,323300.0,https://www.zillow.com/homedetails/301-Bon-Air-Ave-Pittsburgh-PA-15210/11440130_zpid/,False,False,301 Bon Air Ave,Pittsburgh,PA 15210,PA,15210,Pennsylvania
634,88689477,"19819 Sussex St, Detroit, MI 48235",195000,6.0,3.0,3726.0,42.437485,-83.196655,House for sale,SINGLE_FAMILY,5,195300.0,https://www.zillow.com/homedetails/19819-Sussex-St-Detroit-MI-48235/88689477_zpid/,False,False,19819 Sussex St,Detroit,MI 48235,MI,48235,Michigan
635,10965987,"5556 Gallatin Ln, North Charleston, SC 29420",425000,3.0,3.0,2400.0,32.918446,-80.13013,House for sale,SINGLE_FAMILY,3,417900.0,https://www.zillow.com/homedetails/5556-Gallatin-Ln-North-Charleston-SC-29420/10965987_zpid/,False,False,5556 Gallatin Ln,North Charleston,SC 29420,SC,29420,South Carolina
636,66139738,"5 PRINCE KAAREL Lane, Palm Coast, FL 32164",415500,4.0,2.0,2447.0,29.5273,-81.21368,House for sale,SINGLE_FAMILY,2,403700.0,https://www.zillow.com/homedetails/5-Prince-Kaarel-Ln-Palm-Coast-FL-32164/66139738_zpid/,False,False,5 PRINCE KAAREL Lane,Palm Coast,FL 32164,FL,32164,Florida
637,333915491,"25689 N 140th Ln, Surprise, AZ 85387",850000,3.0,4.0,2455.0,33.717117,-112.3636,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/25689-N-140th-Ln-Surprise-AZ-85387/333915491_zpid/,False,False,25689 N 140th Ln,Surprise,AZ 85387,AZ,85387,Arizona
638,61420798,"3132 Benefit Rd, Chesapeake, VA 23322",535000,4.0,3.0,2980.0,36.63547,-76.32758,House for sale,SINGLE_FAMILY,4,536800.0,https://www.zillow.com/homedetails/3132-Benefit-Rd-Chesapeake-VA-23322/61420798_zpid/,False,False,3132 Benefit Rd,Chesapeake,VA 23322,VA,23322,Virginia
639,20021372,"13114 Addison St, Sherman Oaks, CA 91423",2795000,4.0,5.0,2900.0,34.160885,-118.41877,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/13114-Addison-St-Sherman-Oaks-CA-91423/20021372_zpid/,True,False,13114 Addison St,Sherman Oaks,CA 91423,CA,91423,California
640,20009320,"6032 Goodland Ave, North Hollywood, CA 91606",1718000,4.0,3.0,3025.0,34.18045,-118.41128,House for sale,SINGLE_FAMILY,8,1695500.0,https://www.zillow.com/homedetails/6032-Goodland-Ave-North-Hollywood-CA-91606/20009320_zpid/,False,False,6032 Goodland Ave,North Hollywood,CA 91606,CA,91606,California
641,113686664,"N2298 State Highway 35, Stoddard, WI 54658",750000,3.0,3.0,2996.0,43.672344,-91.219604,House for sale,SINGLE_FAMILY,2,727100.0,https://www.zillow.com/homedetails/N2298-State-Highway-35-Stoddard-WI-54658/113686664_zpid/,False,False,N2298 State Highway 35,Stoddard,WI 54658,WI,54658,Wisconsin
642,72272555,"259 Dunbarton Ln. #Shaftesbury Greens, Conway, SC 29526",399900,3.0,3.0,3590.0,33.9068,-78.904305,House for sale,SINGLE_FAMILY,10,377600.0,https://www.zillow.com/homedetails/259-Dunbarton-Ln-Conway-SC-29526/72272555_zpid/,False,False,259 Dunbarton Ln. #Shaftesbury Greens,Conway,SC 29526,SC,29526,South Carolina
643,63809282,"323 Mill Pond Rd, Bluffton, SC 29910",385000,4.0,2.0,1704.0,32.24178,-80.90891,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/323-Mill-Pond-Rd-Bluffton-SC-29910/63809282_zpid/,False,False,323 Mill Pond Rd,Bluffton,SC 29910,SC,29910,South Carolina
644,460204882,"3325 Tonopah St, Oceanside, CA 92054",899999,3.0,3.0,1682.0,33.21426,-117.3415,Coming soon,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/3325-Tonopah-St-Oceanside-CA-92054/460204882_zpid/,False,False,3325 Tonopah St,Oceanside,CA 92054,CA,92054,California
645,79017807,"1284 Tilman Rd, Charlottesville, VA 22901",850000,4.0,4.0,2832.0,38.079876,-78.60263,House for sale,SINGLE_FAMILY,8,822000.0,https://www.zillow.com/homedetails/1284-Tilman-Rd-Charlottesville-VA-22901/79017807_zpid/,True,False,1284 Tilman Rd,Charlottesville,VA 22901,VA,22901,Virginia
646,119784859,"2107 S 197th St, Omaha, NE 68130",575000,4.0,3.0,3172.0,41.23809,-96.22213,House for sale,SINGLE_FAMILY,2,565700.0,https://www.zillow.com/homedetails/2107-S-197th-St-Omaha-NE-68130/119784859_zpid/,False,False,2107 S 197th St,Omaha,NE 68130,NE,68130,Nebraska
647,8167969,"1315 E McNair Dr, Tempe, AZ 85283",559000,3.0,2.0,2038.0,33.34998,-111.91931,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/1315-E-McNair-Dr-Tempe-AZ-85283/8167969_zpid/,False,False,1315 E McNair Dr,Tempe,AZ 85283,AZ,85283,Arizona
648,31725604,"300 Cornwall Dr, Syracuse, NY 13214",365000,4.0,2.0,1785.0,43.033188,-76.07197,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/300-Cornwall-Dr-Syracuse-NY-13214/31725604_zpid/,False,False,300 Cornwall Dr,Syracuse,NY 13214,NY,13214,New York
649,12486883,"3094 Fennegan Ct, Woodbridge, VA 22192",595000,4.0,3.0,2132.0,38.699703,-77.30279,Coming soon,SINGLE_FAMILY,8,587700.0,https://www.zillow.com/homedetails/3094-Fennegan-Ct-Woodbridge-VA-22192/12486883_zpid/,False,False,3094 Fennegan Ct,Woodbridge,VA 22192,VA,22192,Virginia
650,20769150,"963 Pine Grove Ave, Los Angeles, CA 90042",995000,2.0,2.0,1271.0,34.13289,-118.18622,House for sale,SINGLE_FAMILY,5,999900.0,https://www.zillow.com/homedetails/963-Pine-Grove-Ave-Los-Angeles-CA-90042/20769150_zpid/,False,False,963 Pine Grove Ave,Los Angeles,CA 90042,CA,90042,California
651,174095036,"457 Curtiss Street, Southington, CT 06489",449900,4.0,2.0,2016.0,41.617126,-72.888245,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/457-Curtiss-St-Southington-CT-06489/174095036_zpid/,False,False,457 Curtiss Street,Southington,CT 06489,CT,06489,Connecticut
652,4197197,"7525 170th St, Tinley Park, IL 60477",399900,3.0,2.0,1778.0,41.584217,-87.80036,New,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/7525-170th-St-Tinley-Park-IL-60477/4197197_zpid/,False,False,7525 170th St,Tinley Park,IL 60477,IL,60477,Illinois
653,18728475,"3672 W Garland Ave, Fresno, CA 93722",349900,3.0,2.0,1340.0,36.785095,-119.859505,House for sale,SINGLE_FAMILY,5,355100.0,https://www.zillow.com/homedetails/3672-W-Garland-Ave-Fresno-CA-93722/18728475_zpid/,False,False,3672 W Garland Ave,Fresno,CA 93722,CA,93722,California
654,35679668,"1085 Birch Dr, Perrysburg, OH 43551",259900,3.0,3.0,2250.0,41.546577,-83.619125,House for sale,SINGLE_FAMILY,4,257500.0,https://www.zillow.com/homedetails/1085-Birch-Dr-Perrysburg-OH-43551/35679668_zpid/,False,False,1085 Birch Dr,Perrysburg,OH 43551,OH,43551,Ohio
655,295437581,"27601 McLemore Cir, Harvest, AL 35749",367000,3.0,3.0,1964.0,34.77972,-86.83065,House for sale,SINGLE_FAMILY,3,362600.0,https://www.zillow.com/homedetails/27601-McLemore-Cir-Harvest-AL-35749/295437581_zpid/,False,False,27601 McLemore Cir,Harvest,AL 35749,AL,35749,Alabama
